 	ID	Label	Color	Area	cm2	Mean	StdDev	Mode	Min	Max	Circ.	Slice	AR	Round	Solidity	MinThr	MaxThr
231	ID_05	0020-1933	Green	22412	3.501875	81.8	42.2	23	12	168	0.5	2	2.7	0.4	0.9	0	255
232	ID_05	0021-1936	Green	23573	3.68328125	65.9	20.4	67	21	147	0.6	2	2	0.5	0.9	0	255
233	ID_05	0022-2266	Green	22590	3.5296875	67.6	22	68	21	154	0.5	2	2.2	0.5	0.8	0	255
234	ID_05	0023-2288	Green	22901	3.57828125	98.4	12.8	104	57	184	0.5	2	2.7	0.4	0.8	0	255
235	ID_05	0024-2288	Green	22245	3.47578125	64.2	21.1	67	22	146	0.5	2	2.6	0.4	0.9	0	255
236	ID_05	0025-2296	Green	22581	3.52828125	83.6	44.2	22	11	185	0.5	2	2.5	0.4	0.9	0	255
237	ID_05	0026-2299	Green	22024	3.44125	60.3	21	40	17	167	0.6	2	2.6	0.4	0.9	0	255
238	ID_05	0027-2283	Green	21900	3.421875	62.7	21.1	43	19	135	0.6	2	2.1	0.5	0.9	0	255
239	ID_05	0028-2298	Green	23553	3.68015625	100.8	13.4	96	58	188	0.5	2	2.2	0.5	0.8	0	255
240	ID_05	0001-0860	Blue	22278	3.4809375	56.4	20.4	60	10	150	0.5	3	2.7	0.4	0.9	0	255
241	ID_05	0002-0882	Blue	24551	3.83609375	59.2	19.5	64	13	148	0.5	3	2.6	0.4	0.9	0	255
242	ID_05	0003-0886	Blue	25006	3.9071875	57.5	17.8	65	14	134	0.5	3	2.1	0.5	0.9	0	255
243	ID_05	0004-0887	Blue	22627	3.53546875	54.8	19.8	63	6	162	0.5	3	2.3	0.4	0.9	0	255
244	ID_05	0005-0909	Blue	22368	3.495	37.3	21.7	20	4	139	0.5	3	2.7	0.4	0.8	0	255
245	ID_05	0006-0960	Blue	22465	3.51015625	52.2	19.5	63	7	143	0.5	3	2.3	0.4	0.8	0	255
246	ID_05	0007-1020	Blue	22397	3.49953125	50.2	18.6	29	6	109	0.5	3	2.6	0.4	0.9	0	255
247	ID_05	0008-1366	Blue	23170	3.6203125	63.8	22	77	12	159	0.5	3	2.6	0.4	0.9	0	255
248	ID_05	0009-1375	Blue	23357	3.64953125	37.6	22.8	20	3	167	0.5	3	2.5	0.4	0.9	0	255
249	ID_05	0010-1391	Blue	20422	3.1909375	55.3	20.2	63	6	168	0.5	3	2.8	0.4	0.8	0	255
250	ID_05	0011-1436	Blue	22013	3.43953125	57.1	19.7	64	12	143	0.5	3	2.5	0.4	0.8	0	255
251	ID_05	0012-1460	Blue	20085	3.13828125	37.1	18.6	25	5	119	0.3	3	2.7	0.4	0.8	0	255
252	ID_05	0013-1471	Blue	23113	3.61140625	60.5	23.1	80	9	163	0.6	3	2.6	0.4	0.9	0	255
253	ID_05	0014-1471	Blue	22094	3.4521875	36.7	19.7	21	0	141	0.5	3	2.6	0.4	0.8	0	255
254	ID_05	0015-1805	Blue	22047	3.44484375	36.3	21.5	19	0	123	0.5	3	2.5	0.4	0.8	0	255
255	ID_05	0016-1824	Blue	23233	3.63015625	67.5	20.6	83	15	163	0.5	3	2.4	0.4	0.9	0	255
256	ID_05	0017-1834	Blue	23417	3.65890625	34.7	21.2	20	0	163	0.5	3	2.4	0.4	0.8	0	255
257	ID_05	0018-1873	Blue	23251	3.63296875	61.4	21.8	78	13	170	0.5	3	2.5	0.4	0.9	0	255
258	ID_05	0019-1894	Blue	22999	3.59359375	56.6	20.9	77	13	123	0.6	3	2.2	0.4	0.9	0	255
259	ID_05	0020-1933	Blue	22412	3.501875	38.5	19.1	24	3	119	0.5	3	2.7	0.4	0.9	0	255
260	ID_05	0021-1936	Blue	23573	3.68328125	64	20.8	83	15	159	0.6	3	2	0.5	0.9	0	255
261	ID_05	0022-2266	Blue	22590	3.5296875	63.6	21.6	84	17	165	0.5	3	2.2	0.5	0.8	0	255
262	ID_05	0023-2288	Blue	22901	3.57828125	52.4	19.3	59	9	147	0.5	3	2.7	0.4	0.8	0	255
263	ID_05	0024-2288	Blue	22245	3.47578125	62	21.2	80	14	166	0.5	3	2.6	0.4	0.9	0	255
264	ID_05	0025-2296	Blue	22581	3.52828125	36.4	22.8	21	0	143	0.5	3	2.5	0.4	0.9	0	255
265	ID_05	0026-2299	Blue	22024	3.44125	59.8	22.8	83	11	157	0.6	3	2.6	0.4	0.9	0	255
266	ID_05	0027-2283	Blue	21900	3.421875	58.8	21.7	34	15	136	0.6	3	2.1	0.5	0.9	0	255
267	ID_05	0028-2298	Blue	23553	3.68015625	56.4	18.3	63	14	156	0.5	3	2.2	0.5	0.8	0	255
268	ID_06	0001-1133	Red	11415	1.78359375	174.7	26.5	196	76	208	0.7	1	1	1	0.9	0	255
269	ID_06	0002-1148	Red	11789	1.84203125	173.3	27.5	194	71	207	0.8	1	1.1	0.9	1	0	255
270	ID_06	0003-1166	Red	12488	1.95125	178.9	21.9	196	84	209	0.8	1	1	1	1	0	255
271	ID_06	0004-1545	Red	1677	0.26203125	157.5	5.2	157	136	181	0.8	1	1.1	0.9	1	0	255
272	ID_06	0005-1603	Red	12318	1.9246875	145.9	22.3	159	87	183	0.7	1	1	1	0.9	0	255
273	ID_06	0006-1616	Red	11068	1.729375	139.2	20.9	157	80	175	0.7	1	1.1	0.9	0.9	0	255
274	ID_06	0007-1612	Red	11301	1.76578125	148.9	18.4	169	92	184	0.7	1	1.1	0.9	0.9	0	255
275	ID_06	0008-2013	Red	15672	2.44875	171.5	26.2	189	93	209	0.8	1	1.1	0.9	1	0	255
276	ID_06	0009-2016	Red	12553	1.96140625	177.9	27.2	200	83	208	0.8	1	1.1	0.9	1	0	255
277	ID_06	0010-2020	Red	11893	1.85828125	172.5	26.5	199	89	208	0.8	1	1.2	0.8	1	0	255
278	ID_06	0001-1133	Green	11415	1.78359375	157.9	26.7	179	55	192	0.7	2	1	1	0.9	0	255
279	ID_06	0002-1148	Green	11789	1.84203125	156.5	28.5	180	54	189	0.8	2	1.1	0.9	1	0	255
280	ID_06	0003-1166	Green	12488	1.95125	161.7	22.1	179	66	195	0.8	2	1	1	1	0	255
281	ID_06	0004-1545	Green	1677	0.26203125	134.4	5.7	136	115	156	0.8	2	1.1	0.9	1	0	255
282	ID_06	0005-1603	Green	12318	1.9246875	74.8	12.9	73	44	107	0.7	2	1	1	0.9	0	255
283	ID_06	0006-1616	Green	11068	1.729375	67.6	13	72	41	104	0.7	2	1.1	0.9	0.9	0	255
284	ID_06	0007-1612	Green	11301	1.76578125	72.3	12.7	84	40	108	0.7	2	1.1	0.9	0.9	0	255
285	ID_06	0008-2013	Green	15672	2.44875	141.8	24.5	157	69	179	0.8	2	1.1	0.9	1	0	255
286	ID_06	0009-2016	Green	12553	1.96140625	149.9	25.4	169	59	182	0.8	2	1.1	0.9	1	0	255
287	ID_06	0010-2020	Green	11893	1.85828125	144.4	24.4	171	66	184	0.8	2	1.2	0.8	1	0	255
288	ID_06	0001-1133	Blue	11415	1.78359375	145.8	28.6	169	34	183	0.7	3	1	1	0.9	0	255
289	ID_06	0002-1148	Blue	11789	1.84203125	145.2	30.6	169	40	179	0.8	3	1.1	0.9	1	0	255
290	ID_06	0003-1166	Blue	12488	1.95125	151	23.5	169	43	186	0.8	3	1	1	1	0	255
291	ID_06	0004-1545	Blue	1677	0.26203125	109.3	5.9	109	87	138	0.8	3	1.1	0.9	1	0	255
292	ID_06	0005-1603	Blue	12318	1.9246875	84.6	17	96	40	121	0.7	3	1	1	0.9	0	255
293	ID_06	0006-1616	Blue	11068	1.729375	78.4	16.1	92	38	116	0.7	3	1.1	0.9	0.9	0	255
294	ID_06	0007-1612	Blue	11301	1.76578125	85.9	14.5	102	43	118	0.7	3	1.1	0.9	0.9	0	255
295	ID_06	0008-2013	Blue	15672	2.44875	96.8	17.8	103	42	142	0.8	3	1.1	0.9	1	0	255
296	ID_06	0009-2016	Blue	12553	1.96140625	108.2	19.7	124	35	143	0.8	3	1.1	0.9	1	0	255
297	ID_06	0010-2020	Blue	11893	1.85828125	104.5	19	107	39	147	0.8	3	1.2	0.8	1	0	255
298	ID_07	0001-0770	Red	57922	9.0503125	96.8	71.4	16	6	251	0.5	1	1.4	0.7	0.9	0	255
299	ID_07	0002-0790	Red	58820	9.190625	100.8	70.2	22	7	255	0.5	1	1.5	0.7	0.9	0	255
300	ID_07	0003-0799	Red	60278	9.4184375	104.3	72.6	24	8	255	0.6	1	1.4	0.7	0.9	0	255
301	ID_07	0004-1428	Red	62462	9.7596875	99.2	73.5	22	8	255	0.6	1	1.4	0.7	0.9	0	255
302	ID_07	0005-1455	Red	59294	9.2646875	101.1	72.2	193	11	255	0.5	1	1.4	0.7	0.9	0	255
303	ID_07	0006-1482	Red	58544	9.1475	101.7	71.9	19	0	255	0.5	1	1.5	0.7	0.9	0	255
304	ID_07	0007-2189	Red	60851	9.50796875	103	71.7	23	11	255	0.4	1	1.5	0.7	0.9	0	255
305	ID_07	0008-2198	Red	62361	9.74390625	103.7	69.7	23	11	255	0.5	1	1.5	0.6	0.9	0	255
306	ID_07	0009-2260	Red	60801	9.50015625	104	71.1	27	13	255	0.5	1	1.5	0.7	0.9	0	255
307	ID_07	0001-0770	Green	57922	9.0503125	82.7	72.1	19	0	244	0.5	2	1.4	0.7	0.9	0	255
308	ID_07	0002-0790	Green	58820	9.190625	85.4	71.6	7	0	254	0.5	2	1.5	0.7	0.9	0	255
309	ID_07	0003-0799	Green	60278	9.4184375	88.4	74.9	8	0	246	0.6	2	1.4	0.7	0.9	0	255
310	ID_07	0004-1428	Green	62462	9.7596875	86.1	74.5	26	0	254	0.6	2	1.4	0.7	0.9	0	255
311	ID_07	0005-1455	Green	59294	9.2646875	86.5	74.4	183	0	252	0.5	2	1.4	0.7	0.9	0	255
312	ID_07	0006-1482	Green	58544	9.1475	88.5	72.2	8	0	247	0.5	2	1.5	0.7	0.9	0	255
313	ID_07	0007-2189	Green	60851	9.50796875	90.1	72.3	13	0	253	0.4	2	1.5	0.7	0.9	0	255
314	ID_07	0008-2198	Green	62361	9.74390625	89.5	71.1	12	0	252	0.5	2	1.5	0.6	0.9	0	255
315	ID_07	0009-2260	Green	60801	9.50015625	90.3	73.2	180	0	253	0.5	2	1.5	0.7	0.9	0	255
316	ID_07	0001-0770	Blue	57922	9.0503125	81.6	71.4	18	0	237	0.5	3	1.4	0.7	0.9	0	255
317	ID_07	0002-0790	Blue	58820	9.190625	84.3	70.8	9	0	252	0.5	3	1.5	0.7	0.9	0	255
318	ID_07	0003-0799	Blue	60278	9.4184375	88	73.8	11	0	239	0.6	3	1.4	0.7	0.9	0	255
319	ID_07	0004-1428	Blue	62462	9.7596875	85	73.4	16	0	255	0.6	3	1.4	0.7	0.9	0	255
320	ID_07	0005-1455	Blue	59294	9.2646875	85.6	73.2	10	0	247	0.5	3	1.4	0.7	0.9	0	255
321	ID_07	0006-1482	Blue	58544	9.1475	86.9	71.7	9	0	244	0.5	3	1.5	0.7	0.9	0	255
322	ID_07	0007-2189	Blue	60851	9.50796875	88.3	71.5	15	0	249	0.4	3	1.5	0.7	0.9	0	255
323	ID_07	0008-2198	Blue	62361	9.74390625	88.2	70.5	13	0	243	0.5	3	1.5	0.6	0.9	0	255
324	ID_07	0009-2260	Blue	60801	9.50015625	89.8	72	178	0	249	0.5	3	1.5	0.7	0.9	0	255
325	ID_08	0001-0832	Red	21664	3.385	53.4	17.5	41	29	148	0.7	1	1.1	0.9	1	0	255
326	ID_08	0002-0868	Red	19665	3.07265625	52.1	17.8	38	30	118	0.8	1	1.2	0.9	1	0	255
327	ID_08	0003-0875	Red	19962	3.1190625	47.9	15.3	42	28	118	0.8	1	1	1	1	0	255
328	ID_08	0004-0881	Red	19329	3.02015625	52.5	16.2	44	30	123	0.7	1	1.1	0.9	1	0	255
329	ID_08	0005-1180	Red	15548	2.429375	52.9	17.1	42	31	118	0.7	1	1.3	0.8	1	0	255
330	ID_08	0006-1233	Red	17489	2.73265625	57.1	17.2	43	34	169	0.8	1	1.2	0.8	1	0	255
331	ID_08	0007-1246	Red	21306	3.3290625	52.7	18.7	41	28	118	0.8	1	1.1	0.9	1	0	255
332	ID_08	0008-1266	Red	19046	2.9759375	53.9	17.6	38	31	118	0.7	1	1.1	0.9	1	0	255
333	ID_08	0009-1591	Red	22676	3.543125	49.9	16.7	38	27	117	0.8	1	1	1	1	0	255
334	ID_08	0010-1599	Red	20514	3.2053125	46.9	14	40	30	114	0.8	1	1.2	0.9	1	0	255
335	ID_08	0011-1612	Red	21443	3.35046875	49.9	14.1	41	28	116	0.8	1	1	1	1	0	255
336	ID_08	0012-1619	Red	19541	3.05328125	47.2	16.7	37	27	118	0.7	1	1.1	0.9	1	0	255
337	ID_08	0013-1976	Red	20574	3.2146875	55.3	17	39	32	125	0.8	1	1.1	0.9	1	0	255
338	ID_08	0014-1989	Red	20236	3.161875	50.3	14.7	45	29	124	0.9	1	1.1	0.9	1	0	255
339	ID_08	0015-2010	Red	18539	2.89671875	54.5	16.1	44	33	120	0.7	1	1.1	0.9	1	0	255
340	ID_08	0016-2033	Red	19641	3.06890625	51.6	15.2	41	32	137	0.8	1	1.1	0.9	1	0	255
341	ID_08	0001-0832	Green	21664	3.385	30.9	16	20	10	111	0.7	2	1.1	0.9	1	0	255
342	ID_08	0002-0868	Green	19665	3.07265625	31.3	16.7	19	13	93	0.8	2	1.2	0.9	1	0	255
343	ID_08	0003-0875	Green	19962	3.1190625	28.2	14	20	13	95	0.8	2	1	1	1	0	255
344	ID_08	0004-0881	Green	19329	3.02015625	31.1	15.1	18	13	94	0.7	2	1.1	0.9	1	0	255
345	ID_08	0005-1180	Green	15548	2.429375	31.9	16.4	22	12	93	0.7	2	1.3	0.8	1	0	255
346	ID_08	0006-1233	Green	17489	2.73265625	35.5	16.5	21	13	142	0.8	2	1.2	0.8	1	0	255
347	ID_08	0007-1246	Green	21306	3.3290625	32.7	17.5	21	12	94	0.8	2	1.1	0.9	1	0	255
348	ID_08	0008-1266	Green	19046	2.9759375	33	16.4	19	13	94	0.7	2	1.1	0.9	1	0	255
349	ID_08	0009-1591	Green	22676	3.543125	29.5	15.4	20	11	93	0.8	2	1	1	1	0	255
350	ID_08	0010-1599	Green	20514	3.2053125	27.4	13.3	20	13	105	0.8	2	1.2	0.9	1	0	255
351	ID_08	0011-1612	Green	21443	3.35046875	29.5	13.3	21	13	101	0.8	2	1	1	1	0	255
352	ID_08	0012-1619	Green	19541	3.05328125	28.7	15.6	18	12	95	0.7	2	1.1	0.9	1	0	255
353	ID_08	0013-1976	Green	20574	3.2146875	33	15.5	20	14	101	0.8	2	1.1	0.9	1	0	255
354	ID_08	0014-1989	Green	20236	3.161875	29	13.2	19	12	95	0.9	2	1.1	0.9	1	0	255
355	ID_08	0015-2010	Green	18539	2.89671875	32.8	16.2	21	13	96	0.7	2	1.1	0.9	1	0	255
356	ID_08	0016-2033	Green	19641	3.06890625	30.9	14.6	22	13	109	0.8	2	1.1	0.9	1	0	255
357	ID_08	0001-0832	Blue	21664	3.385	20.7	13.1	11	1	88	0.7	3	1.1	0.9	1	0	255
358	ID_08	0002-0868	Blue	19665	3.07265625	21.3	14.1	12	4	84	0.8	3	1.2	0.9	1	0	255
359	ID_08	0003-0875	Blue	19962	3.1190625	19	11.3	13	5	87	0.8	3	1	1	1	0	255
360	ID_08	0004-0881	Blue	19329	3.02015625	21	12.8	11	2	81	0.7	3	1.1	0.9	1	0	255
361	ID_08	0005-1180	Blue	15548	2.429375	21.1	13.7	12	1	84	0.7	3	1.3	0.8	1	0	255
362	ID_08	0006-1233	Blue	17489	2.73265625	24.5	14.2	13	6	121	0.8	3	1.2	0.8	1	0	255
363	ID_08	0007-1246	Blue	21306	3.3290625	22.2	14.9	12	3	86	0.8	3	1.1	0.9	1	0	255
364	ID_08	0008-1266	Blue	19046	2.9759375	23.1	13.6	13	3	85	0.7	3	1.1	0.9	1	0	255
365	ID_08	0009-1591	Blue	22676	3.543125	19.7	12.4	11	3	85	0.8	3	1	1	1	0	255
366	ID_08	0010-1599	Blue	20514	3.2053125	17.3	11.4	10	3	78	0.8	3	1.2	0.9	1	0	255
367	ID_08	0011-1612	Blue	21443	3.35046875	19.3	10.7	13	2	79	0.8	3	1	1	1	0	255
368	ID_08	0012-1619	Blue	19541	3.05328125	18.7	12.6	9	1	78	0.7	3	1.1	0.9	1	0	255
369	ID_08	0013-1976	Blue	20574	3.2146875	22	12.3	13	5	87	0.8	3	1.1	0.9	1	0	255
370	ID_08	0014-1989	Blue	20236	3.161875	18.8	11.2	11	3	79	0.9	3	1.1	0.9	1	0	255
371	ID_08	0015-2010	Blue	18539	2.89671875	21.3	13.3	14	4	82	0.7	3	1.1	0.9	1	0	255
372	ID_08	0016-2033	Blue	19641	3.06890625	20.6	12.6	12	5	95	0.8	3	1.1	0.9	1	0	255
373	ID_09	0001-0637	Red	104855	16.38359375	179.7	22	187	63	223	0.6	1	2	0.5	1	0	255
374	ID_09	0002-0743	Red	99261	15.50953125	175.6	22.2	186	66	219	0.7	1	1.7	0.6	1	0	255
375	ID_09	0004-1354	Red	108967	17.02609375	174	20	174	66	217	0.8	1	1.5	0.7	1	0	255
376	ID_09	0005-1969	Red	106658	16.6653125	175.2	22.4	174	50	226	0.6	1	2	0.5	1	0	255
377	ID_09	0006-2000	Red	101547	15.86671875	173.8	23.4	186	40	219	0.6	1	2.1	0.5	0.9	0	255
378	ID_09	0001-0637	Green	104855	16.38359375	159.1	22.6	166	29	204	0.6	2	2	0.5	1	0	255
379	ID_09	0002-0743	Green	99261	15.50953125	155.5	22.8	164	30	200	0.7	2	1.7	0.6	1	0	255
380	ID_09	0004-1354	Green	108967	17.02609375	155.3	20.5	157	33	199	0.8	2	1.5	0.7	1	0	255
381	ID_09	0005-1969	Green	106658	16.6653125	156.8	23	158	25	211	0.6	2	2	0.5	1	0	255
382	ID_09	0006-2000	Green	101547	15.86671875	155.8	23.8	167	24	203	0.6	2	2.1	0.5	0.9	0	255
383	ID_09	0001-0637	Blue	104855	16.38359375	42.2	10.4	40	0	122	0.6	3	2	0.5	1	0	255
384	ID_09	0002-0743	Blue	99261	15.50953125	40.9	9.7	43	0	127	0.7	3	1.7	0.6	1	0	255
385	ID_09	0004-1354	Blue	108967	17.02609375	40.3	8.6	42	0	96	0.8	3	1.5	0.7	1	0	255
386	ID_09	0005-1969	Blue	106658	16.6653125	40.6	9.6	42	0	128	0.6	3	2	0.5	1	0	255
387	ID_09	0006-2000	Blue	101547	15.86671875	40.9	9.9	41	0	96	0.6	3	2.1	0.5	0.9	0	255
388	ID_10	0001-1011	Red	13843	2.16296875	57.2	34.1	26	16	136	0.4	1	1.2	0.8	0.9	0	255
389	ID_10	0002-1010	Red	13038	2.0371875	55.9	32.7	26	17	131	0.5	1	1.2	0.8	0.9	0	255
390	ID_10	0003-1023	Red	13714	2.1428125	146.9	31.4	126	83	210	0.4	1	1.1	0.9	0.9	0	255
391	ID_10	0004-1031	Red	12049	1.88265625	61.7	33.4	34	16	133	0.5	1	1.1	0.9	0.9	0	255
392	ID_10	0005-1275	Red	13907	2.17296875	55.1	34.4	26	14	133	0.3	1	1.2	0.9	0.9	0	255
393	ID_10	0006-1309	Red	12759	1.99359375	142.7	26.1	178	90	202	0.4	1	1.2	0.8	0.9	0	255
394	ID_10	0007-1325	Red	13369	2.08890625	58.7	32.7	30	19	135	0.5	1	1.1	0.9	0.9	0	255
395	ID_10	0008-1337	Red	12535	1.95859375	145.6	27.2	128	91	220	0.4	1	1.3	0.8	0.9	0	255
396	ID_10	0009-1630	Red	13405	2.09453125	99.2	19.4	90	57	158	0.4	1	1.1	0.9	0.9	0	255
397	ID_10	0010-1635	Red	12138	1.8965625	137.4	23.5	129	93	204	0.4	1	1.2	0.9	0.9	0	255
398	ID_10	0011-1650	Red	13117	2.04953125	144.1	33.4	126	81	207	0.5	1	1.1	0.9	0.9	0	255
399	ID_10	0012-1669	Red	13077	2.04328125	64.9	29.4	41	31	135	0.4	1	1.2	0.9	0.9	0	255
400	ID_10	0013-1911	Red	14201	2.21890625	69.9	26.2	44	35	135	0.6	1	1	1	1	0	255
401	ID_10	0014-1939	Red	12639	1.97484375	58.3	33.9	31	18	131	0.4	1	1.1	0.9	0.9	0	255
402	ID_10	0015-1977	Red	12128	1.895	142.4	24.3	123	94	207	0.5	1	1.2	0.9	0.9	0	255
403	ID_10	0016-1986	Red	11228	1.754375	71.2	26.7	46	40	131	0.4	1	1.2	0.9	0.9	0	255
404	ID_10	0017-2223	Red	13112	2.04875	68.1	27.5	46	33	132	0.5	1	1.1	0.9	0.9	0	255
405	ID_10	0018-2273	Red	12417	1.94015625	143.2	25.9	129	97	215	0.4	1	1.2	0.8	0.9	0	255
406	ID_10	0019-2286	Red	11966	1.8696875	70.1	27.6	52	39	137	0.4	1	1.2	0.8	0.9	0	255
407	ID_10	0020-2293	Red	12943	2.02234375	95.8	18.8	94	59	143	0.4	1	1.2	0.8	0.9	0	255
408	ID_10	0001-1011	Green	13843	2.16296875	87.2	14.2	83	53	137	0.4	2	1.2	0.8	0.9	0	255
409	ID_10	0002-1010	Green	13038	2.0371875	83.4	14.8	85	50	128	0.5	2	1.2	0.8	0.9	0	255
410	ID_10	0003-1023	Green	13714	2.1428125	127.3	31.7	104	61	191	0.4	2	1.1	0.9	0.9	0	255
411	ID_10	0004-1031	Green	12049	1.88265625	85.2	14.9	83	51	131	0.5	2	1.1	0.9	0.9	0	255
412	ID_10	0005-1275	Green	13907	2.17296875	85.3	14	79	47	136	0.3	2	1.2	0.9	0.9	0	255
413	ID_10	0006-1309	Green	12759	1.99359375	74.4	17.5	84	39	117	0.4	2	1.2	0.8	0.9	0	255
414	ID_10	0007-1325	Green	13369	2.08890625	85.7	14.5	83	50	130	0.5	2	1.1	0.9	0.9	0	255
415	ID_10	0008-1337	Green	12535	1.95859375	79.5	18.7	89	34	153	0.4	2	1.3	0.8	0.9	0	255
416	ID_10	0009-1630	Green	13405	2.09453125	118.2	22.6	103	74	181	0.4	2	1.1	0.9	0.9	0	255
417	ID_10	0010-1635	Green	12138	1.8965625	71.9	17.9	62	38	116	0.4	2	1.2	0.9	0.9	0	255
418	ID_10	0011-1650	Green	13117	2.04953125	125.7	33.4	104	62	192	0.5	2	1.1	0.9	0.9	0	255
419	ID_10	0012-1669	Green	13077	2.04328125	47.6	27.8	27	17	114	0.4	2	1.2	0.9	0.9	0	255
420	ID_10	0013-1911	Green	14201	2.21890625	52.4	25	29	19	115	0.6	2	1	1	1	0	255
421	ID_10	0014-1939	Green	12639	1.97484375	85.8	13.1	82	56	146	0.4	2	1.1	0.9	0.9	0	255
422	ID_10	0015-1977	Green	12128	1.895	77.2	17.6	67	39	129	0.5	2	1.2	0.9	0.9	0	255
423	ID_10	0016-1986	Green	11228	1.754375	53.4	25.3	31	25	113	0.4	2	1.2	0.9	0.9	0	255
424	ID_10	0017-2223	Green	13112	2.04875	51.4	25.7	31	21	113	0.5	2	1.1	0.9	0.9	0	255
425	ID_10	0018-2273	Green	12417	1.94015625	79.2	17.2	71	41	137	0.4	2	1.2	0.8	0.9	0	255
426	ID_10	0019-2286	Green	11966	1.8696875	53.1	26	32	25	120	0.4	2	1.2	0.8	0.9	0	255
427	ID_10	0020-2293	Green	12943	2.02234375	111.7	21.8	106	68	172	0.4	2	1.2	0.8	0.9	0	255
428	ID_10	0001-1011	Blue	13843	2.16296875	107.3	26.9	80	49	173	0.4	3	1.2	0.8	0.9	0	255
429	ID_10	0002-1010	Blue	13038	2.0371875	100.4	27.5	118	39	164	0.5	3	1.2	0.8	0.9	0	255
430	ID_10	0003-1023	Blue	13714	2.1428125	37.8	22	17	2	92	0.4	3	1.1	0.9	0.9	0	255
431	ID_10	0004-1031	Blue	12049	1.88265625	98.6	27.5	80	42	164	0.5	3	1.1	0.9	0.9	0	255
432	ID_10	0005-1275	Blue	13907	2.17296875	107	25.4	81	54	172	0.3	3	1.2	0.9	0.9	0	255
433	ID_10	0006-1309	Blue	12759	1.99359375	65.7	15.5	80	31	109	0.4	3	1.2	0.8	0.9	0	255
434	ID_10	0007-1325	Blue	13369	2.08890625	102	28.9	120	41	166	0.5	3	1.1	0.9	0.9	0	255
435	ID_10	0008-1337	Blue	12535	1.95859375	72.7	18.4	78	34	157	0.4	3	1.3	0.8	0.9	0	255
436	ID_10	0009-1630	Blue	13405	2.09453125	40.6	21.6	24	7	114	0.4	3	1.1	0.9	0.9	0	255
437	ID_10	0010-1635	Blue	12138	1.8965625	63.9	14	64	31	115	0.4	3	1.2	0.9	0.9	0	255
438	ID_10	0011-1650	Blue	13117	2.04953125	36	21.9	18	2	97	0.5	3	1.1	0.9	0.9	0	255
439	ID_10	0012-1669	Blue	13077	2.04328125	43.5	17.5	32	19	96	0.4	3	1.2	0.9	0.9	0	255
440	ID_10	0013-1911	Blue	14201	2.21890625	49.1	14.7	39	24	95	0.6	3	1	1	1	0	255
441	ID_10	0014-1939	Blue	12639	1.97484375	101.5	23.4	80	57	181	0.4	3	1.1	0.9	0.9	0	255
442	ID_10	0015-1977	Blue	12128	1.895	69.2	14.2	78	35	114	0.5	3	1.2	0.9	0.9	0	255
443	ID_10	0016-1986	Blue	11228	1.754375	49.6	14.8	39	24	99	0.4	3	1.2	0.9	0.9	0	255
444	ID_10	0017-2223	Blue	13112	2.04875	48	16.3	35	23	95	0.5	3	1.1	0.9	0.9	0	255
445	ID_10	0018-2273	Blue	12417	1.94015625	70.1	15.7	76	31	133	0.4	3	1.2	0.8	0.9	0	255
446	ID_10	0019-2286	Blue	11966	1.8696875	48.9	16	36	26	94	0.4	3	1.2	0.8	0.9	0	255
447	ID_10	0020-2293	Blue	12943	2.02234375	40.1	19.5	28	11	92	0.4	3	1.2	0.8	0.9	0	255
448	ID_11	0001-0852	Red	66394	10.3740625	49.1	34.4	14	0	255	0.1	1	1.5	0.7	0.7	0	255
449	ID_11	0002-0859	Red	96275	15.04296875	77.3	55.5	23	0	255	0.3	1	1.3	0.8	1	0	255
450	ID_11	0009-1671	Red	98644	15.413125	72.3	56.6	20	0	255	0.4	1	1.3	0.8	1	0	255
451	ID_11	0010-1677	Red	89432	13.97375	71.3	60.7	15	0	255	0.2	1	1.4	0.7	1	0	255
452	ID_11	0001-0852	Green	66394	10.3740625	49.7	31.6	14	0	255	0.1	2	1.5	0.7	0.7	0	255
453	ID_11	0002-0859	Green	96275	15.04296875	66.9	49.7	18	0	250	0.3	2	1.3	0.8	1	0	255
454	ID_11	0009-1671	Green	98644	15.413125	65	49.6	12	0	245	0.4	2	1.3	0.8	1	0	255
455	ID_11	0010-1677	Green	89432	13.97375	69	53.8	16	0	253	0.2	2	1.4	0.7	1	0	255
456	ID_11	0001-0852	Blue	66394	10.3740625	60.9	42	36	0	255	0.1	3	1.5	0.7	0.7	0	255
457	ID_11	0002-0859	Blue	96275	15.04296875	58.9	37.9	45	0	255	0.3	3	1.3	0.8	1	0	255
458	ID_11	0009-1671	Blue	98644	15.413125	55.7	33.5	44	0	255	0.4	3	1.3	0.8	1	0	255
459	ID_11	0010-1677	Blue	89432	13.97375	58.3	35.1	31	0	251	0.2	3	1.4	0.7	1	0	255
460	ID_12	0001-1080	Red	25571	3.99546875	133.7	23.4	125	74	188	0.5	1	1.2	0.8	0.9	0	255
461	ID_12	0002-1081	Red	27907	4.36046875	112.9	14.5	114	73	181	0.6	1	1.1	0.9	0.9	0	255
462	ID_12	0003-1081	Red	24488	3.82625	137.8	25.9	126	78	193	0.6	1	1.2	0.8	0.9	0	255
463	ID_12	0004-1125	Red	24655	3.85234375	57.9	39.4	21	8	140	0.6	1	1.2	0.9	0.9	0	255
